CMDLINE /Users/guyer/anaconda/envs/parallel2/bin/python problemIII-2a.py --sweeps 3 --step 100 --dx 1. --scipy
MEM 0.757812 1501613332.3634
MEM 8.992188 1501613332.4646
MEM 12.941406 1501613332.5648
MEM 18.929688 1501613332.6668
MEM 21.960938 1501613332.7677
MEM 23.492188 1501613332.8730
MEM 23.699219 1501613332.9737
MEM 25.421875 1501613333.0764
MEM 27.589844 1501613333.1773
MEM 29.769531 1501613333.2778
MEM 32.335938 1501613333.3780
MEM 33.828125 1501613333.4812
MEM 39.343750 1501613333.5820
MEM 40.355469 1501613333.6837
MEM 40.375000 1501613333.7854
MEM 48.628906 1501613333.8862
MEM 91.332031 1501613333.9899
MEM 97.699219 1501613334.0950
MEM 99.160156 1501613334.2002
MEM 99.160156 1501613334.3054
MEM 99.160156 1501613334.4063
MEM 68.492188 1501613334.5071
MEM 75.617188 1501613334.6083
MEM 83.125000 1501613334.7088
MEM 106.316406 1501613334.8109
MEM 123.585938 1501613334.9124
MEM 139.105469 1501613335.0127
MEM 145.507812 1501613335.1129
MEM 153.324219 1501613335.2131
MEM 87.371094 1501613335.3159
MEM 103.390625 1501613335.4210
MEM 121.496094 1501613335.5234
MEM 140.281250 1501613335.6250
MEM 149.000000 1501613335.7288
MEM 157.101562 1501613335.8293
MEM 89.703125 1501613335.9329
MEM 99.250000 1501613336.0356
MEM 119.054688 1501613336.1387
MEM 136.187500 1501613336.2421
MEM 148.996094 1501613336.3438
MEM 156.910156 1501613336.4478
MEM 147.878906 1501613336.5520
MEM 147.878906 1501613336.6535
MEM 147.878906 1501613336.7543
MEM 147.878906 1501613336.8595
MEM 147.878906 1501613336.9610
MEM 147.878906 1501613337.0661
MEM 147.878906 1501613337.1697
MEM 147.878906 1501613337.2702
MEM 89.828125 1501613337.3723
MEM 99.296875 1501613337.4726
MEM 117.847656 1501613337.5736
MEM 131.890625 1501613337.6740
MEM 145.093750 1501613337.7765
MEM 151.875000 1501613337.8768
MEM 158.750000 1501613337.9783
MEM 89.703125 1501613338.0793
MEM 92.089844 1501613338.1827
MEM 107.031250 1501613338.2857
MEM 118.523438 1501613338.3865
MEM 131.425781 1501613338.4909
MEM 143.949219 1501613338.5930
MEM 151.039062 1501613338.6940
MEM 158.847656 1501613338.7945
MEM 90.113281 1501613338.8951
MEM 91.472656 1501613338.9969
MEM 106.835938 1501613339.0990
MEM 122.785156 1501613339.2001
MEM 141.269531 1501613339.3020
MEM 151.699219 1501613339.4041
MEM 159.296875 1501613339.5047
MEM 148.398438 1501613339.6050
MEM 148.398438 1501613339.7095
MEM 148.398438 1501613339.8116
MEM 148.398438 1501613339.9124
MEM 148.398438 1501613340.0130
MEM 148.398438 1501613340.1162
MEM 148.398438 1501613340.2198
MEM 148.398438 1501613340.3201
MEM 148.398438 1501613340.4237
MEM 148.398438 1501613340.5250
MEM 144.671875 1501613340.6262
MEM 90.621094 1501613340.7270
MEM 93.734375 1501613340.8297
MEM 107.777344 1501613340.9319
MEM 119.140625 1501613341.0363
MEM 129.343750 1501613341.1368
MEM 143.031250 1501613341.2409
MEM 149.734375 1501613341.3431
MEM 155.371094 1501613341.4436
MEM 157.578125 1501613341.5452
MEM 91.152344 1501613341.6460
MEM 107.390625 1501613341.7496
MEM 124.562500 1501613341.8504
MEM 143.496094 1501613341.9531
MEM 153.164062 1501613342.0565
MEM 158.539062 1501613342.1600
MEM 89.871094 1501613342.2603
MEM 91.304688 1501613342.3616
MEM 97.609375 1501613342.4649
MEM 114.421875 1501613342.5676
MEM 130.714844 1501613342.6723
MEM 144.421875 1501613342.7730
MEM 150.000000 1501613342.8742
MEM 155.953125 1501613342.9756
MEM 148.523438 1501613343.0784
MEM 148.523438 1501613343.1786
MEM 148.523438 1501613343.2825
MEM 148.523438 1501613343.3860
MEM 148.523438 1501613343.4909
MEM 148.523438 1501613343.5961
MEM 148.523438 1501613343.6996
MEM 148.523438 1501613343.8038
MEM 148.523438 1501613343.9090
MEM 148.523438 1501613344.0134
MEM 148.523438 1501613344.1157
MEM 91.257812 1501613344.2167
MEM 92.898438 1501613344.3172
MEM 111.269531 1501613344.4177
MEM 129.066406 1501613344.5200
MEM 146.445312 1501613344.6210
MEM 156.722656 1501613344.7226
MEM 89.929688 1501613344.8240
MEM 91.937500 1501613344.9252
MEM 111.601562 1501613345.0316
MEM 121.660156 1501613345.1334
MEM 134.503906 1501613345.2380
MEM 146.511719 1501613345.3387
MEM 155.085938 1501613345.4429
MEM 158.691406 1501613345.5454
MEM 91.410156 1501613345.6456
MEM 100.894531 1501613345.7504
MEM 119.964844 1501613345.8529
MEM 138.519531 1501613345.9581
MEM 151.039062 1501613346.0627
MEM 158.589844 1501613346.1640
MEM 149.558594 1501613346.2692
MEM 149.558594 1501613346.3707
MEM 149.558594 1501613346.4715
MEM 149.558594 1501613346.5767
MEM 149.558594 1501613346.6800
MEM 149.558594 1501613346.7835
MEM 149.558594 1501613346.8874
MEM 149.558594 1501613346.9885
MEM 149.558594 1501613347.0914
MEM 149.558594 1501613347.1954
MEM 145.953125 1501613347.2967
MEM 92.269531 1501613347.3977
MEM 92.710938 1501613347.5000
MEM 115.496094 1501613347.6012
MEM 133.457031 1501613347.7063
MEM 148.605469 1501613347.8075
MEM 158.082031 1501613347.9092
MEM 91.875000 1501613348.0155
MEM 93.253906 1501613348.1157
MEM 113.160156 1501613348.2160
MEM 132.140625 1501613348.3164
MEM 149.109375 1501613348.4192
MEM 157.250000 1501613348.5240
MEM 92.027344 1501613348.6271
MEM 92.570312 1501613348.7272
MEM 116.210938 1501613348.8324
MEM 133.687500 1501613348.9341
MEM 146.804688 1501613349.0392
MEM 151.507812 1501613349.1398
MEM 160.714844 1501613349.2434
MEM 149.816406 1501613349.3486
MEM 149.816406 1501613349.4489
MEM 149.816406 1501613349.5530
MEM 149.816406 1501613349.6581
MEM 149.816406 1501613349.7611
MEM 149.816406 1501613349.8637
MEM 149.816406 1501613349.9652
MEM 149.816406 1501613350.0658
MEM 149.816406 1501613350.1704
MEM 149.816406 1501613350.2707
MEM 91.917969 1501613350.3735
MEM 95.441406 1501613350.4738
MEM 118.078125 1501613350.5788
MEM 133.636719 1501613350.6797
MEM 144.164062 1501613350.7802
MEM 150.410156 1501613350.8820
MEM 154.566406 1501613350.9823
MEM 160.089844 1501613351.0826
MEM 91.542969 1501613351.1828
MEM 100.921875 1501613351.2863
MEM 119.984375 1501613351.3885
MEM 137.464844 1501613351.4902
MEM 149.160156 1501613351.5944
MEM 154.246094 1501613351.6968
MEM 158.980469 1501613351.7980
MEM 159.496094 1501613351.8987
MEM 91.851562 1501613351.9999
MEM 93.687500 1501613352.1021
MEM 118.292969 1501613352.2073
MEM 137.042969 1501613352.3121
MEM 151.937500 1501613352.4151
MEM 160.746094 1501613352.5177
MEM 149.847656 1501613352.6179
MEM 149.847656 1501613352.7187
MEM 149.847656 1501613352.8212
MEM 149.847656 1501613352.9228
MEM 149.847656 1501613353.0237
MEM 149.847656 1501613353.1289
MEM 149.847656 1501613353.2309
MEM 149.847656 1501613353.3318
MEM 149.847656 1501613353.4330
MEM 149.847656 1501613353.5338
MEM 149.847656 1501613353.6348
MEM 90.859375 1501613353.7351
MEM 92.386719 1501613353.8366
MEM 114.777344 1501613353.9370
MEM 132.136719 1501613354.0411
MEM 146.613281 1501613354.1425
MEM 155.589844 1501613354.2435
MEM 160.683594 1501613354.3448
MEM 91.398438 1501613354.4500
MEM 101.066406 1501613354.5528
MEM 122.921875 1501613354.6540
MEM 130.656250 1501613354.7547
MEM 134.457031 1501613354.8589
MEM 146.007812 1501613354.9610
MEM 150.976562 1501613355.0617
MEM 156.613281 1501613355.1650
MEM 158.285156 1501613355.2667
MEM 148.261719 1501613355.3682
MEM 94.046875 1501613355.4702
MEM 109.710938 1501613355.5717
MEM 123.726562 1501613355.6749
MEM 137.460938 1501613355.7786
MEM 150.085938 1501613355.8828
MEM 159.835938 1501613355.9839
MEM 113.253906 1501613356.0884
MEM 93.218750 1501613356.1888
MEM 116.621094 1501613356.2935
MEM 135.265625 1501613356.3987
MEM 151.261719 1501613356.5003
MEM 161.304688 1501613356.6027
MEM 93.210938 1501613356.7031
MEM 101.972656 1501613356.8083
MEM 122.199219 1501613356.9128
MEM 141.347656 1501613357.0162
MEM 152.984375 1501613357.1181
MEM 159.632812 1501613357.2183
MEM 92.777344 1501613357.3194
MEM 95.613281 1501613357.4246
MEM 121.558594 1501613357.5298
MEM 140.726562 1501613357.6343
MEM 154.042969 1501613357.7361
MEM 161.972656 1501613357.8363
MEM 151.074219 1501613357.9369
MEM 151.074219 1501613358.0408
MEM 151.074219 1501613358.1422
MEM 151.074219 1501613358.2453
MEM 151.074219 1501613358.3460
MEM 151.074219 1501613358.4520
MEM 151.074219 1501613358.5522
MEM 151.074219 1501613358.6539
MEM 151.074219 1501613358.7555
MEM 151.074219 1501613358.8606
MEM 151.074219 1501613358.9610
MEM 151.074219 1501613359.0625
MEM 151.074219 1501613359.1631
MEM 147.355469 1501613359.2683
MEM 95.265625 1501613359.3731
MEM 115.601562 1501613359.4764
MEM 134.937500 1501613359.5816
MEM 151.582031 1501613359.6859
MEM 161.328125 1501613359.7911
MEM 93.515625 1501613359.8957
MEM 102.867188 1501613360.0009
MEM 121.847656 1501613360.1038
MEM 140.761719 1501613360.2090
MEM 153.781250 1501613360.3107
MEM 162.394531 1501613360.4131
MEM 94.437500 1501613360.5175
MEM 107.296875 1501613360.6194
MEM 126.523438 1501613360.7246
MEM 143.894531 1501613360.8275
MEM 153.671875 1501613360.9288
MEM 162.296875 1501613361.0307
MEM 93.757812 1501613361.1338
MEM 95.437500 1501613361.2359
MEM 119.125000 1501613361.3380
MEM 135.031250 1501613361.4399
MEM 151.269531 1501613361.5451
